distance_km,days_late,review_score,product_weight_g
150,8,1,200
410,-11,5,233
19,-9,5,1175
588,6,1,150
482,-16,5,1000
13,-5,5,2839
1429,-12,4,1550
85,-11,5,225
273,-6,5,50
405,-21,5,11400
806,-8,5,6100
820,-8,2,9400
1318,-9,5,1000
54,-10,5,14950
502,-24,5,21450
871,-28,5,250
657,-10,4,430
1743,-21,5,200
816,-9,5,438
1359,4,1,4338
504,-21,5,5300
2043,-20,5,6500
86,0,5,16000
86,0,5,16000
1559,-20,2,200
952,-34,5,300
NULL,-11,NULL,150
123,1,3,703
169,-19,3,550
169,-19,3,550
584,-2,5,1550
584,-2,5,1550
664,78,3,1250
296,-15,4,480
296,-15,4,480
296,-15,4,480
296,-15,4,480
347,-15,3,2050
462,6,4,1650
27,-7,5,161
354,-8,5,1582
470,-14,3,150
35,-9,4,200
1984,-15,5,50
1983,-15,5,50
1984,-15,5,150
477,-11,5,150
837,-25,5,1700
285,-11,5,550
1503,-25,5,250
54,-9,5,6550
31,0,5,367
14,-15,4,725
538,-13,5,150
538,-13,5,150
437,-6,5,300
3,-8,5,300
3,-8,5,300
354,-10,2,341
609,-5,2,3000
690,-8,5,975
752,-6,5,700
614,-7,5,740
85,-3,5,150
2549,-13,5,600
315,-8,5,30000
201,-19,1,1125
2239,-11,5,1300
529,-28,1,1250
1118,-13,5,400
867,-19,5,2550
30,-10,5,9800
342,-13,5,600
342,-13,5,600
468,-21,4,2600
468,-21,4,2600
24,-13,5,400
24,-13,5,400
120,-16,5,283
343,-8,5,600
343,-8,5,600
640,-16,5,1450
462,-1,4,150
7,-9,4,100
575,-18,5,450
22,-18,5,500
725,-9,5,250
70,7,5,1100
157,-10,5,675
550,-21,4,125
25,-15,2,10050
19,-7,5,250
510,-12,5,200
26,-7,5,50
419,-11,5,200
386,-13,5,1050
411,-13,3,200
411,-13,3,200
7,-11,5,317
831,-9,5,8950
831,-9,5,8950
2325,-17,5,200
354,-21,4,550
133,-12,5,10750
813,-21,5,100
327,-28,5,600
881,-19,5,1850
285,-4,5,2300
358,-23,3,1100
2056,-6,3,250
40,-5,3,150
40,-5,3,150
40,-5,3,150
1151,-16,5,550
271,-22,5,400
1818,-1,5,584
17,6,3,200
500,-6,4,933
1464,-25,5,300
1464,-25,5,300
268,-9,5,100
154,-6,4,9150
667,13,3,335
1048,-12,5,850
529,-12,4,200
53,-20,3,5850
369,-24,5,1700
624,-13,5,525
1949,-23,5,8050
38,-6,5,700
333,-9,3,900
320,-14,5,1383
469,-16,5,250
287,-17,4,600
817,-14,4,2500
279,-15,5,1150
684,-4,4,5250
7,-22,5,317
951,-29,5,500
111,-14,5,3550
530,-18,5,150
530,-18,5,150
285,-8,5,1050
NULL,4,NULL,200
3,-11,5,800
946,-14,5,15350
382,-17,4,6900
471,-6,3,200
736,-11,5,350
68,-7,4,550
107,-14,1,18050
890,-14,5,321
821,-20,5,250
329,-20,5,7300
31,-13,3,7000
10,-5,5,541
330,-28,3,12325
330,-28,3,12325
330,-28,3,12700
82,-13,5,2100
496,-18,5,18050
922,-18,5,800
922,-18,5,800
18,-14,5,450
18,-14,5,500
692,-19,5,1200
488,-9,5,500
1701,-10,4,3000
1364,-18,5,250
40,-1,5,250
330,-6,5,5950
575,-3,3,3500
590,-26,4,138
40,-14,3,600
912,-16,5,450
1474,-10,4,13700
1487,-4,5,579
1487,-4,5,579
594,-31,4,2700
407,-13,5,14900
695,-5,4,157
369,-11,4,887
349,15,1,2150
791,-9,5,3400
1062,-17,4,353
2542,-19,5,700
302,-17,5,468
1163,-20,5,1150
311,-13,5,584
266,-21,5,1050
489,-19,5,500
30,-19,5,500
489,-19,5,6550
30,-19,5,6550
35,-11,4,1300
331,12,4,150
872,-17,5,10475
289,-2,1,1500
27,-10,5,3900
27,-10,5,3900
87,-16,4,422
288,-16,5,459
944,-8,4,13600
791,-21,5,1750
NULL,-27,NULL,750
26,-3,5,675
1344,-42,5,200
2781,-29,5,1850
254,-15,5,1100
1865,-22,5,1250
22,-14,5,18050
1966,-8,3,4625
501,-20,4,400
39,-11,5,200
468,-15,5,100
854,-24,1,300
854,-24,1,300
854,-24,1,300
292,-18,5,1400
1146,-21,5,250
1091,-23,5,579
564,-13,5,11400
2358,-5,1,550
1240,-1,3,350
674,-8,5,200
674,-8,5,200
295,-15,1,2600
50,-9,5,600
50,-9,5,600
81,-7,5,300
62,-2,1,1700
66,-12,4,1000
683,-19,4,1900
1983,-15,5,150
508,-2,1,6850
72,-7,5,300
13,-11,5,400
332,-26,5,100
33,-9,5,450
412,-20,5,1350
2350,7,1,175
154,-8,5,888
468,-28,5,5350
521,-9,5,470
407,-21,5,75
314,-8,5,9200
297,-12,4,300
2168,-21,4,1600
533,-7,5,223
592,-9,5,900
562,-14,4,1550
1463,-7,4,1383
329,-7,5,459
475,-1,5,263
1808,-23,5,250
563,-7,5,8650
6,-21,5,900
2,-12,5,100
1269,-4,4,7500
497,-7,5,560
941,-15,2,2900
14,-15,5,110
605,-12,4,1900
765,-13,4,417
892,-21,5,2350
533,-15,5,150
NULL,-7,NULL,700
NULL,-7,NULL,700
419,-13,5,297
17,-3,4,200
453,-17,5,400
709,-22,5,1500
71,-20,5,200
2287,-8,3,5000
199,-14,5,150
1445,-25,5,2050
604,-11,3,800
300,-15,5,155
300,-15,5,155
476,-12,5,300
464,-9,5,2000
2466,-26,5,700
589,-11,5,650
1078,-15,5,200
339,-18,5,550
483,-21,5,83
609,-14,3,1200
5,-8,4,200
1656,-28,4,150
402,-13,4,1500
1000,-14,3,350
353,-20,4,800
359,-7,5,150
845,-13,5,3300
657,-7,5,150
14,-10,5,6950
1127,-14,2,350
26,-8,4,200
2098,-13,5,2250
450,-5,5,200
470,-15,3,2500
684,-13,5,1700
670,-6,1,400
499,-11,5,200
438,-8,5,3500
1074,-5,1,13350
1074,-5,1,13350
856,-14,4,30000
39,-3,5,1050
39,-3,5,1050
499,-12,4,9700
395,-12,4,500
731,-13,5,2225
12,-10,5,1900
499,-27,3,292
472,-27,3,292
499,-27,3,416
472,-27,3,416
775,-23,3,325
514,-11,4,150
15,-7,5,375
92,-13,4,500
92,-13,4,450
134,-9,4,5950
299,14,1,3650
447,-14,3,7433
347,-10,3,950
716,-17,5,12150
716,-17,5,12150
716,-17,5,12150
20,-10,5,150
317,-15,1,2850
48,-8,4,475
146,-10,5,8750
2185,-16,4,1100
515,-12,5,1300
459,-10,3,275
546,-20,5,1750
602,-11,4,444
84,-9,4,2200
347,4,5,1050
34,-15,5,800
953,-6,4,1600
3039,-25,4,7050
209,-21,5,5200
414,-7,4,1800
563,-6,5,900
273,-14,5,107
785,-3,5,1110
361,-7,5,4500
128,-9,5,100
6,-14,5,150
507,-14,5,167
1243,-15,4,575
724,-1,4,4300
1993,2,5,1000
497,-14,5,383
297,-14,5,200
1109,-10,5,150
1109,-10,5,150
932,-17,5,4025
14,-12,5,1323
978,-17,5,1100
507,-14,4,4800
1410,-2,5,50
866,-15,5,450
266,-9,5,1800
298,-23,5,1250
298,-23,5,1250
762,-16,5,850
485,9,1,800
917,15,1,125
917,15,1,125
669,-7,5,16100
884,-14,5,400
248,-13,5,1067
467,-1,4,1400
42,-16,4,150
461,-11,4,1250
549,-9,4,1250
698,-17,5,450
6,3,3,500
279,-7,5,950
414,1,4,900
519,-20,5,100
818,-20,5,125
431,-20,5,300
521,-16,5,150
521,-16,5,150
358,-7,4,350
358,-7,4,350
359,-16,5,600
19,-2,5,257
1228,-9,5,200
313,-1,4,275
312,-9,1,416
193,-14,5,1650
268,-21,5,400
362,-35,5,433
415,16,2,2150
585,-18,4,675
1985,-38,5,3008
684,-9,5,8350
311,-14,5,1625
316,-21,5,2300
363,-7,5,2560
355,-17,5,16200
355,-21,4,700
1934,13,3,1742
736,16,1,200
2705,-17,5,250
336,8,3,200
426,-24,1,50
498,-12,5,225
561,-11,5,150
312,0,5,400
468,-4,4,400
1014,-17,4,1650
210,-11,5,550
796,-13,4,450
717,-8,5,250
46,-8,4,1250
46,-8,4,1250
46,-8,5,1250
46,-8,5,1250
573,-14,5,1383
91,-11,5,2450
141,-11,3,975
302,-10,5,1550
813,-11,4,125
7,-12,5,1350
494,-9,5,100
533,-14,5,150
1196,11,1,11867
31,-6,4,9000
638,-26,3,200
78,-5,5,600
446,-13,3,2900
412,-9,5,575
675,-9,3,1100
797,-24,4,7700
341,-3,5,950
337,-8,4,5350
535,-15,5,450
122,-7,5,350
243,-11,5,300
743,-15,5,600
2117,-22,4,100
892,-12,4,575
318,-19,5,350
548,-4,4,550
575,-17,5,200
1586,-2,4,1750
479,-13,1,150
479,-13,1,300
6,-9,5,400
476,-9,5,350
828,-9,4,400
808,-26,5,6850
1103,-19,5,3450
468,-13,5,750
468,-13,5,750
413,-13,4,304
16,-7,2,850
643,-15,1,150
85,-6,1,225
85,-6,1,225
85,-6,1,225
85,-6,1,225
1870,-10,2,2200
315,1,3,800
586,-20,5,4475
339,-10,1,2100
339,-10,1,2100
339,-10,1,2100
856,-22,5,2600
173,-14,4,12250
393,-13,5,800
447,-13,5,2300
1146,-13,5,1300
311,-21,5,1383
475,-19,4,50
109,-12,5,2550
3,-8,5,250
198,-10,5,400
916,-10,4,744
338,-13,5,175
1460,-20,5,1600
348,15,3,17200
37,-15,5,1700
351,-14,5,1050
282,-13,5,75
1989,-13,5,700
2184,-13,5,1500
858,-13,1,1400
717,-17,5,150
717,-17,5,150
1161,5,2,2146
17,-6,5,553
0,-15,5,300
2477,-12,3,400
1638,-6,5,400
517,-16,4,250
1214,-17,1,15700
1214,-17,1,15700
14,-11,5,200
14,-11,5,200
300,-12,5,600
15,-7,5,375
41,-11,5,400
523,-24,5,300
22,0,5,21750
477,-21,1,210
503,-7,5,975
379,-16,5,300
NULL,13,NULL,400
1781,-39,5,1350
850,-21,5,3250
850,-21,5,3250
303,-38,5,10100
24,-13,5,250
363,-6,5,550
131,-6,4,200
1203,-7,5,700
1,-13,5,2300
771,-14,5,200
96,-3,4,275
96,-3,4,275
677,-15,3,178
33,-11,3,4650
400,-26,1,200
358,2,1,6300
212,-13,5,1950
157,-10,4,200
157,-10,5,1200
79,-6,4,150
1050,-10,5,2800
127,-13,5,7625
490,-15,4,500
35,1,3,1700
318,-24,2,100
15,-7,2,67
15,-7,2,67
36,-6,2,200
36,-6,2,200
36,-6,2,200
36,-6,2,200
154,-2,3,300
1248,-24,5,100
472,-16,3,7225
857,-20,4,8450
976,-22,5,2250
364,-13,1,2150
23,-12,5,200
340,-16,1,400
340,-16,1,500
428,-17,4,3875
428,-17,4,3875
281,-14,5,150
1056,-42,4,1500
870,-5,3,3350
977,-19,5,611
562,-20,5,1250
49,-10,5,200
101,-10,5,150
354,-1,4,1550
234,-18,4,300
434,-17,5,900
2217,1,4,263
126,-16,4,6663
29,-10,4,250
626,-13,5,650
660,-7,5,900
660,-7,5,900
660,-7,2,900
660,-7,2,900
361,-11,4,13600
68,-14,1,700
94,-16,5,2600
6,-4,5,1450
1246,-22,5,438
396,-15,4,1050
26,-14,5,1300
435,-17,5,10900
384,-12,4,1175
1016,-22,5,2250
706,-4,3,250
100,-9,4,850
744,3,3,117
2443,-16,5,9400
553,-16,5,500
353,-16,4,500
416,-13,5,3650
200,-18,5,1075
450,9,1,23250
392,-17,5,350
17,-11,5,300
432,-15,2,300
1054,-7,5,213
356,-13,4,2628
507,-12,1,544
430,-12,1,544
507,-12,1,300
430,-12,1,300
507,-12,1,300
430,-12,1,300
507,-12,1,544
430,-12,1,544
289,-14,3,4825
585,-14,5,6450
585,-14,5,6450
46,-6,5,150
497,-25,5,450
477,-13,5,382
324,-18,3,700
324,-18,3,600
324,-18,3,600
324,-18,3,600
534,-13,4,150
534,-13,4,150
534,-13,4,150
1171,-14,2,400
1171,-14,2,400
774,-11,3,4147
1292,8,5,550
313,-16,5,3675
1070,-9,5,183
364,-26,4,7750
306,-17,5,300
1511,-18,5,400
7,-6,1,150
7,-6,1,150
752,-21,4,250
341,-11,5,1100
1434,-28,5,1075
407,-16,5,1750
292,-2,5,850
2158,-20,5,100
652,-8,4,1383
582,-36,5,292
15,0,3,2800
1132,-13,5,625
972,-14,3,517
444,-1,5,6250
1266,-32,5,200
1391,-18,4,1850
834,-20,4,200
75,-19,2,550
533,-19,2,550
75,-19,2,2967
533,-19,2,2967
480,-12,5,200
50,-9,1,800
1177,-26,3,250
2182,-27,1,350
64,-8,5,7000
2192,1,5,400
333,-24,5,283
486,-13,4,1150
206,-15,4,400
502,-23,5,1700
15,-16,4,500
391,-12,1,300
773,-16,5,10150
816,-22,4,200
374,-12,5,1600
834,-28,1,650
834,-28,1,650
837,-23,5,1700
448,-2,4,150
395,-21,5,4100
395,-21,5,4100
309,-10,5,5962
402,-10,1,3100
402,-10,1,3100
704,-20,4,600
327,-14,4,300
327,-14,4,300
1056,-32,2,1550
2230,-20,5,1300
145,-15,4,200
18,-10,5,3300
381,-7,3,6700
109,-8,5,10800
109,-8,5,10800
109,-8,5,10800
415,-15,3,335
21,-2,5,267
21,-2,5,267
697,-11,5,335
17,-9,4,750
2260,-13,4,700
385,-11,5,250
1048,8,1,650
611,-13,5,800
889,-21,5,240
23,-9,3,2000
1399,-13,3,2500
473,1,4,6450
701,-15,4,217
1237,-12,4,200
655,-17,5,1550
655,-17,5,1500
2468,-20,5,550
87,-11,1,1150
963,-4,5,2250
70,-9,5,7050
905,-19,4,700
474,13,1,342
720,-11,5,337
643,-22,5,6250
346,3,1,650
15,-9,5,2000
15,-9,5,2000
376,-16,5,6450
516,-10,5,260
353,-12,5,1870
325,-28,5,100
35,-8,5,100
81,-4,5,150
81,-4,5,150
28,3,5,300
325,-11,5,1860
470,-15,5,1525
642,-11,5,300
520,0,3,7000
529,-17,5,1750
529,-17,5,1750
849,-10,5,100
79,-13,5,300
381,-14,5,300
696,13,2,1850
696,13,2,1850
48,-1,5,500
85,-8,5,500
1056,-2,5,200
65,-13,5,250
679,-8,5,750
1468,-35,5,450
288,-13,4,300
539,15,1,1500
773,-13,5,1200
835,46,1,1350
2027,-16,5,5550
48,-12,3,200
561,-11,5,1750
1077,-14,3,950
789,-10,3,125
382,-14,5,200
71,-12,5,1017
376,-15,5,588
585,-16,4,1500
327,-12,5,1050
339,-14,5,367
504,-9,4,200
517,-9,5,8350
567,-20,3,2050
107,-4,5,200
88,-2,1,117
504,-19,5,1500
323,-9,5,200
306,-10,5,50
306,-10,5,100
306,-10,5,50
586,-15,4,200
554,-7,5,9350
1295,-11,5,417
31,-18,4,383
19,-12,5,200
878,-21,3,2300
2583,-8,5,3000
430,-13,5,10150
487,-10,1,6600
848,-13,5,341
9,-6,4,817
160,-24,5,3600
NULL,-14,NULL,1150
13,-9,1,400
30,-1,5,150
1113,-10,4,6965
15,-1,5,833
904,-20,1,3475
259,-21,5,500
316,-15,1,300
544,-14,5,1400
NULL,-12,NULL,17550
179,-16,5,1220
676,-22,5,10100
1285,-14,5,5500
139,-11,4,250
826,-6,5,300
346,-29,1,270
358,-5,4,1383
463,-13,5,425
331,-8,5,600
447,-20,5,9400
1174,-11,4,541
209,-6,4,1150
357,-16,5,275
17,-4,5,1450
1108,-9,5,175
352,-14,5,800
17,-24,1,3950
336,1,5,1400
363,-8,4,1225
1703,-11,3,1750
1584,-11,3,1750
74,-13,5,9750
512,-18,1,1300
512,-18,1,1300
424,-14,5,450
424,-14,5,450
491,-9,4,100
310,63,1,850
343,-19,5,1000
1161,-12,5,6450
NULL,-32,NULL,2841
277,-11,5,1350
602,-13,2,350
602,-13,2,675
347,-15,5,550
295,-10,5,3100
557,-22,4,4900
397,-15,1,900
349,-15,1,900
397,-15,1,100
349,-15,1,100
1008,-16,5,19300
385,-15,3,1700
795,-4,4,1500
394,-12,5,1500
2117,-17,5,100
452,-7,5,4950
26,-10,5,230
360,-9,3,600
522,-11,4,6550
522,-11,4,6550
428,-20,5,900
449,-14,5,1750
105,-29,5,12300
247,-17,5,9950
287,-8,5,335
448,-13,5,1050
476,-21,3,400
7,5,1,100
956,-14,5,700
956,-14,5,700
413,-8,5,950
238,-17,5,438
353,-8,4,175
353,-8,4,175
2456,-10,5,2150
333,10,3,1850
2480,-4,5,400
1164,-17,5,750
672,-14,5,5950
538,-17,5,2083
88,-7,4,2050
85,-14,5,567
767,-8,5,6800
2097,-11,5,450
132,-7,5,250
166,-6,5,4000
339,-41,5,1200
142,-15,5,450
142,-15,5,450
142,-15,5,450
746,-14,3,733
1347,-34,5,1200
1159,-13,4,200
66,-9,5,800
340,-6,5,1200
2972,-8,4,700
88,-9,5,350
797,-10,4,6500
474,-17,3,600
474,-17,3,600
892,-10,5,600
247,-18,3,650
484,-7,5,3200
577,-20,5,167
393,-15,3,3100
568,-17,3,22800
568,-17,3,22800
297,-18,5,350
297,-18,5,350
463,26,1,300
18,-12,5,375
18,-12,5,375
10,-7,4,300
712,-9,5,9050
234,-5,4,1000
559,-10,5,900
342,-20,5,1743
66,-6,5,300
1465,-26,5,633
6,-12,5,1130
7,-14,5,150
14,-11,4,29050
14,-11,4,29050
349,-13,5,150
544,-18,5,3500
127,-10,5,13600
846,-8,5,800
1465,-8,1,7350
561,-15,4,450
84,12,2,150
19,-1,5,5950
1090,-22,5,2438
2361,-21,4,550
333,-10,5,1200
293,-9,5,1360
74,-2,1,1450
368,0,5,2600
729,-12,3,600
729,-12,3,550
323,-14,5,1167
354,-15,5,1600
354,-15,5,1600
42,-9,4,13350
2730,-20,5,800
391,-1,1,1250
391,-1,1,1250
870,-13,5,3000
366,-15,5,6550
347,-20,5,6550
1485,-22,4,1400
432,-25,5,850
513,-14,4,13450
34,-7,5,200
34,-7,5,200
397,-10,5,675
215,-13,3,6700
NULL,7,NULL,1500
18,-7,2,1563
1457,-9,4,6250
646,-14,3,600
498,-4,5,1150
344,-7,5,1200
330,-19,5,100
362,-11,5,150
506,-12,5,1925
73,-11,5,9900
49,-4,5,10750
816,-18,5,4867
298,-14,5,800
298,-14,5,800
712,-11,5,250
499,-19,5,8400
73,-11,4,350
2012,1,3,275
1984,-22,1,1450
298,1,4,100
202,-20,5,9950
477,-14,5,450
43,-10,5,425
430,-14,5,350
324,-8,5,400
296,2,1,163
214,-22,4,283
424,-16,5,8000
626,6,4,260
817,-20,4,1000
114,-10,5,550
596,-11,4,650
596,-11,4,900
462,-16,4,5850
26,-3,5,1450
302,-8,5,940
2680,-16,1,400
709,-11,5,3350
457,-14,5,250
457,-14,5,250
457,-14,5,250
378,-16,5,5900
135,-7,5,1300
1703,-11,3,11450
1584,-11,3,11450
168,-9,5,350
498,-5,4,300
498,-5,4,300
23,-16,5,200
380,-11,5,50
8,-13,3,3400
2221,-14,5,250
99,-5,5,50
309,9,1,342
195,-4,5,400
706,-10,5,200
706,-10,5,200
601,-9,1,650
899,-9,1,650
601,-9,1,1550
899,-9,1,1550
16,-10,3,5875
546,-6,5,2150
284,-19,5,1350
669,-14,4,100
560,-19,5,150
472,-20,5,584
140,26,1,9900
501,-11,5,500
348,-15,5,850
879,3,3,6150
342,-23,5,902
342,-23,5,902
14,-10,5,150
489,-11,5,200
266,-14,5,438
730,-11,5,1950
865,1,5,2000
865,1,5,2000
865,1,5,2000
865,1,5,2000
865,1,5,2000
3136,-7,5,850
371,4,4,150
428,-16,5,1500
137,-6,5,158
1621,-35,5,533
19,-1,3,250
76,-10,4,1200
1186,-18,4,2500
2418,-20,1,100
2373,18,5,350
1312,-16,5,248
2469,-19,5,750
572,-23,5,12650
51,-10,3,200
1351,-20,4,242
37,-3,5,75
302,-11,4,4350
126,-3,4,4350
978,1,3,2300
1039,-8,5,350
2294,-20,5,750
2915,3,3,17600
116,-21,4,7850
2669,-29,4,1100
2030,-18,4,533
392,-18,5,200
385,-17,5,8600
1988,-15,5,900
312,-3,5,758
670,-11,5,6663
434,-11,4,400
78,-12,1,1700
78,-12,1,1800
78,-12,1,1383
862,-14,5,1550
335,-12,5,500
2377,-13,5,1900
2437,-4,5,879
359,-18,5,900
275,-12,3,2600
349,-9,5,200
94,-20,1,1800
94,-20,1,1800
77,-12,5,555
309,-5,1,1150
308,-15,2,400
542,-16,4,850
99,-8,3,5950
164,-21,5,500
854,-21,4,600
1548,-13,3,8550
2304,-7,4,533
506,-11,4,10225
918,-11,4,150
485,-14,5,6950
621,0,5,175
568,-17,3,22800
223,-8,5,16900
611,-1,5,1550
53,-16,4,250
600,-20,3,10450
713,-23,5,3950
13,-13,5,550
2210,-14,1,1500
554,-10,5,2350
917,-15,5,425
393,-19,2,550
1183,-11,3,2600
1351,-14,5,150
958,-20,4,350
619,-22,4,1100
1199,-8,5,427
1199,-8,5,431
242,-7,4,150
14,-11,5,150
5,-8,5,450
5,-8,5,450
5,-8,5,450
5,-8,5,450
5,-8,5,450
5,-8,5,450
93,-14,5,850
945,-13,5,450
550,-26,5,173
233,-9,5,6550
821,-13,4,3500
48,-9,5,475
882,-23,5,600
2045,-15,5,7000
1011,-2,4,583
970,-29,3,314
6,-8,5,200
6,-8,5,200
327,-15,5,100
1099,-5,1,100
1099,-5,1,100
1099,-5,1,100
53,-11,5,200
750,-12,4,500
20,-8,5,50
422,-17,3,4463
422,-17,3,4463
616,-19,5,350
681,-5,5,550
327,4,5,700
8,-6,5,100
658,-12,1,2500
658,-12,1,2500
658,-12,1,2500
239,-16,5,900
239,-16,5,900
331,-12,5,100
124,-9,5,9750
479,-28,5,1050
321,-11,5,2950
14,-11,5,700
1977,-21,5,1200
2700,-6,5,150
249,-1,1,6550
1277,-30,5,250
823,-20,5,150
426,-30,5,625
1570,-12,5,425
797,-12,5,200
411,-17,5,500
37,-2,2,150
593,-11,1,50
261,-9,4,3050
489,-15,5,200
306,-15,5,400
829,-8,5,1250
107,-1,5,350
742,-24,1,2400
742,-24,1,7750
688,-17,5,3300
17,-9,5,1167
521,-14,5,200
2563,-21,5,9950
2214,-7,4,444
13,-5,5,750
295,-13,3,400
138,-15,5,200
623,-8,4,950
19,-8,5,250
2708,-27,3,500
351,-3,5,300
117,-8,4,150
87,-11,5,50
75,-12,5,400
75,-12,5,400
190,-11,5,200
300,-17,5,117
600,-7,5,1900
301,-15,5,250
324,-15,5,250
301,-15,5,3100
324,-15,5,3100
301,-15,5,250
324,-15,5,250
220,-13,4,2400
353,-3,5,200
342,-8,5,1000
1946,-22,4,400
144,-13,3,2800
144,-13,3,2800
988,-20,1,150
1016,-20,1,150
988,-20,1,200
1016,-20,1,200
759,-13,5,250
509,-9,5,375
385,25,1,6850
865,-14,4,410
865,-14,4,410
830,-15,1,500
830,-15,1,500
2314,-15,5,400
1621,-14,5,550
876,-34,3,12800
609,13,1,810
775,-3,4,100
2372,25,1,300
2358,-11,5,200
2358,-11,5,200
884,-13,5,3000
323,-18,5,700
712,-13,4,300
38,-8,1,694
329,-20,5,400
76,-6,4,7100
238,-21,3,1550
59,-7,5,214
313,-20,4,1250
363,-12,5,500
540,-17,5,200
31,-7,5,475
144,-5,5,2283
370,-14,3,1650
747,2,4,10350
293,-12,4,1600
33,-18,4,300
33,-18,4,300
17,-9,5,50
564,-11,4,2900
489,-20,5,200
512,-14,1,250
1210,-23,3,450
854,-2,5,1500
346,-6,5,1582
270,-4,5,800
666,5,1,6850
19,-6,5,225
385,-21,5,100
292,-24,4,150
515,-11,5,400
37,-32,5,2653
13,-3,5,150
350,-23,5,4450
11,-27,5,200
51,-6,1,200
51,-6,1,650
51,-6,1,500
51,-6,1,10450
349,-21,4,100
672,-9,5,300
672,-9,5,300
672,-9,5,300
672,-9,5,300
617,-10,4,263
357,-14,5,1800
430,13,5,1563
381,-15,1,200
59,10,1,358
600,-15,4,1100
135,-23,3,3950
542,-9,5,250
706,-10,4,200
485,-18,4,1938
831,-13,4,9900
312,-14,5,250
1479,-11,5,2600
6,-4,3,12850
6,-4,3,12850
1967,-14,5,533
375,-14,5,5550
358,-6,1,200
996,-15,2,5400
1170,11,4,400
615,-8,5,440
21,-12,5,500
814,15,2,6663
849,-5,4,250
2488,-17,5,200
1467,1,2,175
1467,1,2,175
1467,1,2,175
874,-16,3,1250
269,-24,5,100
30,-1,5,3650
1810,-18,4,1500
354,-12,5,650
67,-8,5,7625
132,-1,5,7750
845,-15,5,200
1169,-11,4,800
98,-13,5,600
183,-16,5,700
383,-15,5,250
383,-15,5,250
236,-10,5,4350
352,-17,5,12675
1350,-17,5,567
2123,-22,4,2800
880,-8,5,8100
872,-20,5,1800
1971,-14,5,14250
1493,-23,1,4600
450,-29,5,200
103,-11,5,3400
319,-19,5,1525
13,-3,5,100
216,-18,4,183
242,-16,5,350
NULL,-9,NULL,16450
24,-14,3,480
24,-14,3,480
24,-14,3,480
815,-10,4,200
526,-16,4,900
955,-26,5,300
538,-14,5,1250
319,-9,5,1400
24,-8,5,550
1349,-16,4,350
419,-10,3,390
875,-13,2,1375
435,-22,5,2750
329,-13,5,18650
37,-4,5,150
10,-34,5,117
419,-16,5,4750
208,-14,3,500
832,-6,5,425
57,-7,4,450
510,-20,5,350
49,-18,5,100
371,-3,5,1400
371,-3,5,1400
371,-3,5,1400
875,-17,4,400
645,-11,5,6143
390,14,1,500
894,-21,5,200
14,-8,2,450
449,-8,4,300
449,-8,4,300
851,-22,3,1150
668,-4,5,450
2113,-16,5,200
2113,-16,5,200
404,-17,4,1200
772,-14,1,7000
18,-6,5,300
180,-6,4,173
180,-6,4,173
464,12,1,1775
359,-18,5,893
306,-24,5,6550
2472,-24,4,200
2472,-24,4,250
60,-4,5,200
821,1,5,100
1932,-11,5,1000
351,-3,5,300
498,-27,1,584
661,-14,5,1000
2184,-15,4,556
18,-12,4,200
516,8,4,300
785,-22,5,1150
1184,-25,4,550
419,-25,5,150
56,-7,5,8500
11,-14,5,9400
1132,-9,1,2000
1132,-9,1,1225
607,10,1,584
625,-12,3,263
2386,-17,4,550
1232,-14,5,475
577,-1,1,9950
647,-25,1,100
2366,-8,3,300
623,-18,5,501
325,4,1,400
607,-21,5,250
409,-15,5,584
NULL,-4,NULL,7900
64,-4,5,400
65,-8,5,1182
395,-16,4,1350
636,-3,5,1500
361,-15,5,902
1128,-23,4,850
1451,-4,4,200
2023,-20,5,3100
451,-8,2,10250
451,-8,2,10250
451,-8,2,10250
451,-8,2,10250
451,-8,2,10250
354,-36,5,400
696,-8,4,700
977,-9,4,800
283,-11,4,501
368,-24,5,300
138,-9,1,273
536,-26,5,173
536,-26,5,173
15,-10,5,1813
58,-12,5,7100
290,-14,4,1583
20,-10,5,236
364,-10,5,3975
1882,-20,5,2200
718,-21,3,850
282,-11,5,9900
148,-8,3,200
148,-8,3,200
276,-19,5,450
285,-19,5,450
276,-19,5,6225
285,-19,5,6225
88,-12,5,600
10,2,3,250
849,-19,5,300
70,-5,5,1813
50,-12,5,200
50,-13,5,800
570,-12,5,950
281,-6,4,2850
840,10,4,300
12,-13,5,4800
277,-22,5,1100
803,-16,4,150
973,-21,4,2533
NULL,-6,NULL,6050
1426,-9,5,700
8,-10,2,3300
2509,10,1,183
336,-13,5,150
336,-13,5,200
339,-28,5,8150
200,-6,5,7400
661,21,1,263
321,-7,1,1800
321,-7,1,1750
336,-20,5,1100
459,-15,5,450
339,-16,5,500
702,-13,5,1400
2470,-20,5,700
2054,-16,5,1383
413,-6,5,150
2015,17,1,1250
NULL,-16,NULL,1250
778,-19,5,1582
551,-16,5,1300
2006,-21,4,400
313,-8,4,6550
190,-16,5,1100
391,-3,1,250
157,-15,5,150
835,-4,3,10975
221,-15,5,303
58,-6,5,150
840,-27,4,200
357,-14,5,1867
550,-8,5,600
2351,-2,3,600
582,-17,3,1850
687,16,1,1550
421,-20,5,550
520,22,3,5650
397,-2,5,1050
32,-13,5,600
324,-17,5,400
85,-18,4,900
131,-15,4,1075
123,-1,5,250
16,-8,5,700
829,-19,1,1009
